Report generated on: 04-19-2021 22:48:19
"API","","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017"
"INTL.34-12-ATG-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0005","0.0005","0.0006","0.0006","0.005355","0.005512","0.006142"
"INTL.35-12-ATG-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ATG-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0005","0.0005","0.0006","0.0006","0.005355","0.005512","0.006142"
"INTL.117-12-ATG-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ATG-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0002","0.0005","0.0005","0.0006","0.0006","0.005355","0.005512","0.006142"
"INTL.37-12-ATG-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.38-12-ATG-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-ATG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-ATG-BKWH.A","    Consumption (billion kWh)","0.08277","0.08277","0.08277","0.08277","0.08463","0.08556","0.08556","0.08649","0.08835","0.08835","0.13113","0.14973","0.1674","0.18414","0.19344","0.21204","0.22599","0.24459","0.25203","0.28644","0.296856","0.296205","0.288765","0.288858","0.294438","0.30258015","0.30551616","0.30610206"
"","Argentina","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-ARG-BKWH.A","    Generation (billion kWh)","45.561","48.721","53.439","58.909","60.305","64.671","66.74","69.55","71.231","76.942","85.19606","86.4854","81.13054","88.1269","95.63371","100.69202","111.27409","110.6431","114.54182","116.0151","119.40557","122.53029","128.40458","132.05103","131.32453","137.47342","139.03184","137.96934"
"INTL.27-12-ARG-BKWH.A","        Nuclear (billion kWh)","7.03","7.695","6.745","7.315","7.823","7.07","6.92","7.45","7.125","6.745","5.985","6.541","5.39","7.03","7.313","6.37","7.153","6.722","6.85","7.59","6.691","5.894","5.903","5.7316","5.258","6.519","7.677","5.71627"
"INTL.28-12-ARG-BKWH.A","        Fossil fuels (billion kWh)","20.91","25.022","27.555","28.061","25.479","31.02","36.825","34.01","37.536","48.629","50.05406","42.6384","39.33054","46.5629","56.96964","59.45594","63.818","71.263","76.17572","73.782","78.725","84.60376","91.8756","91.73084","92.40012","97.54004","100.50386","99.01584"
"INTL.29-12-ARG-BKWH.A","        Renewables (billion kWh)","17.797","16.159","19.29","23.728","27.207","26.684","23.043","28.2","26.674","21.753","29.201","37.322","36.435","34.553","31.40807","35.03908","40.44109","32.8841","31.7311","34.9291","34.20957","32.25653","30.91398","34.84859","33.95541","33.74138","31.18098","33.47623"
"INTL.33-12-ARG-BKWH.A","            Hydroelectricity (billion kWh)","17.697","16.059","19.19","23.628","27.087","26.564","22.683","27.735","26.171","21.178","28.486","36.653","35.492","33.475","30.136","33.664","37.571","30.063","30.113","33.527","33.01947","31.03353","28.71198","32.51259","32.33241","31.93938","29.40498","31.45923"
"INTL.34-12-ARG-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.1","0.1","0.1","0.1","0.12","0.12","0.36","0.465","0.503","0.575","0.715","0.669","0.943","1.078","1.27207","1.37508","2.87009","2.8211","1.6181","1.4021","1.1901","1.223","2.202","2.336","1.623","1.802","1.776","2.017"
"INTL.35-12-ARG-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ARG-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00007","0.00008","0.00009","0.0001","0.0001","0.0001","0.0001","0.002","0.008","0.015","0.016","0.015","0.014","0.016"
"INTL.117-12-ARG-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ARG-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00007","0.00008","0.00009","0.0001","0.0001","0.0001","0.0001","0.002","0.008","0.015","0.016","0.015","0.014","0.016"
"INTL.37-12-ARG-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0.01","0.015","0.033","0.035","0.035","0.049","0.073","0.078","0.072","0.075","0.07","0.061","0.042","0.036","0.025","0.059","0.822","1.007","0.619","0.593","0.548","0.612"
"INTL.38-12-ARG-BKWH.A","                Biomass and waste (billion kWh)","0.1","0.1","0.1","0.1","0.12","0.12","0.35","0.45","0.47","0.54","0.68","0.62","0.87","1","1.2","1.3","2.8","2.76","1.576","1.366","1.165","1.162","1.372","1.314","0.988","1.194","1.214","1.389"
"INTL.82-12-ARG-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.176","-0.155","-0.151","-0.195","-0.204","-0.103","-0.048","-0.11","-0.104","-0.185","-0.044","-0.016","-0.025","-0.019","-0.057","-0.173","-0.138","-0.226","-0.215","-0.286","-0.22","-0.224","-0.288","-0.26","-0.289","-0.327","-0.33","-0.239"
"INTL.2-2-ARG-BKWH.A","    Consumption (billion kWh)","37.105","39.655","45.292","48.407","49.934","54.938","57.928","62.78","67.908","70.43","73.23106","75.3974","72.47354","79.1129","83.65771","88.61302","97.92409","100.33261","103.75082","104.1911","111.18857","113.49629","117.57158","117.51303","123.37853","128.56442","128.12184","125.44634"
"","Armenia","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-ARM-BKWH.A","    Generation (billion kWh)","--","--","8.615","6.131","5.494","5.038","5.835","5.656","5.822","5.561","5.61848","5.5676","5.21526","5.21174","5.90414","5.97832","5.61744","5.584465","5.46643","5.37776","6.17572","7.0706","7.62206","7.30562","7.33366","7.39194","6.95114","7.36168"
"INTL.27-12-ARM-BKWH.A","        Nuclear (billion kWh)","--","--","0","0","0","0","2.1","1.43","1.42","2.08","1.84","1.987","2.09","1.82","2.205","2.504","2.422","2.34783","2.266","2.29","2.287","2.357","2.124","2.168","2.266","2.571","2.195","2.411"
"INTL.28-12-ARM-BKWH.A","        Fossil fuels (billion kWh)","--","--","5.602","1.882","2.015","3.138","2.179","2.85","2.88","2.293","2.53048","2.6226","1.48426","1.42974","1.72114","1.71832","1.38744","1.39966","1.4194","1.08476","1.35172","2.2466","3.19506","2.98262","3.09166","2.63294","2.42614","2.69968"
"INTL.29-12-ARM-BKWH.A","        Renewables (billion kWh)","--","--","3.013","4.249","3.479","1.9","1.556","1.376","1.522","1.188","1.248","0.958","1.641","1.962","1.978","1.756","1.808","1.836975","1.78103","2.003","2.537","2.467","2.303","2.155","1.976","2.188","2.33","2.251"
"INTL.33-12-ARM-BKWH.A","            Hydroelectricity (billion kWh)","--","--","3.013","4.249","3.479","1.9","1.556","1.376","1.522","1.188","1.248","0.958","1.641","1.962","1.978","1.755","1.807","1.833975","1.77903","1.999","2.53","2.464","2.299","2.151","1.972","2.184","2.327","2.246"
"INTL.34-12-ARM-BKWH.A","            Non-hydroelectric renewables (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003","0.002","0.004","0.007","0.003","0.004","0.004","0.004","0.004","0.003","0.005"
"INTL.35-12-ARM-BKWH.A","                Geothermal (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ARM-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003"
"INTL.117-12-ARM-BKWH.A","                    Tide and wave (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ARM-BKWH.A","                    Solar (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003"
"INTL.37-12-ARM-BKWH.A","                Wind (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.003","0.002","0.004","0.007","0.003","0.004","0.004","0.004","0.003","0.002","0.002"
"INTL.38-12-ARM-BKWH.A","                Biomass and waste (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.82-12-ARM-BKWH.A","        Hydroelectric pumped storage (billion kWh)","--","--","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-ARM-BKWH.A","    Consumption (billion kWh)","--","--","6.358","3.724","3.273","2.858","3.486","4.281","3.671","3.88","3.69148","3.6946","3.44126","3.69574","4.19614","4.16382","4.43884","4.776465","4.55743","4.48976","4.63072","4.9886","5.04306","5.19162","5.29666","5.32994","5.29114","5.57268"
"","Aruba","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-ABW-BKWH.A","    Generation (billion kWh)","0.318","0.319","0.321","0.499","0.53","0.579","0.603","0.635","0.686","0.694","0.73","0.76","0.775","0.791","0.813","0.855","0.854","0.88","0.859","0.899","0.8901","0.8825","0.868","0.895","0.8936047","0.921712","0.909512","0.933712"
"INTL.27-12-ABW-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-ABW-BKWH.A","        Fossil fuels (billion kWh)","0.318","0.319","0.321","0.499","0.53","0.579","0.603","0.635","0.686","0.694","0.73","0.76","0.775","0.791","0.813","0.855","0.854","0.88","0.859","0.869","0.784","0.769","0.731","0.742","0.732","0.746","0.76","0.79"
"INTL.29-12-ABW-BKWH.A","        Renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.1061","0.1135","0.137","0.153","0.1616047","0.175712","0.149512","0.143712"
"INTL.33-12-ABW-BKWH.A","            Hydroelectricity (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.34-12-ABW-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.1061","0.1135","0.137","0.153","0.1616047","0.175712","0.149512","0.143712"
"INTL.35-12-ABW-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.36-12-ABW-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0005","0.002","0.002","0.0086047","0.010712","0.010712","0.010712"
"INTL.117-12-ABW-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-ABW-BKWH.A","                    Solar (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0001","0.0005","0.002","0.002","0.0086047","0.010712","0.010712","0.010712"
"INTL.37-12-ABW-BKWH.A","                Wind (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.03","0.106","0.113","0.135","0.151","0.153","0.165","0.134","0.133"
"INTL.38-12-ABW-BKWH.A","                Biomass and waste (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0048","0"
"INTL.82-12-ABW-BKWH.A","        Hydroelectric pumped storage (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.2-2-ABW-BKWH.A","    Consumption (billion kWh)","0.29574","0.29667","0.29853","0.46407","0.4929","0.53847","0.56079","0.59055","0.63798","0.64542","0.6789","0.7068","0.72075","0.73563","0.75609","0.79515","0.79422","0.8184","0.79887","0.83607","0.827793","0.820725","0.80724","0.83235","0.831052371","0.85719216","0.84584616","0.86835216"
"","Australia","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-AUS-BKWH.A","    Generation (billion kWh)","146.187","148.367","150.7594","154.646","158.368","163.841","168.06766","173.354","185.41","191.63","197.94956","211.52182","214.62276","213.54056","222.98746","215.4893","219.82984","229.39098","229.45006","234.698","238.72542","239.98102","237.28346","236.11734","234.63464","238.13674","242.9121","244.54216"
"INTL.27-12-AUS-BKWH.A","        Nuclear (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.28-12-AUS-BKWH.A","        Fossil fuels (billion kWh)","131.785","132.303","135.249","137.882","141.812","147.688","151.84666","155.951","169.008","174.139","180.73756","193.73682","196.93376","195.11956","204.55246","195.7503","198.42084","208.64898","209.94806","216.28","217.03942","213.78702","211.03846","203.52034","198.58064","204.79874","205.9681","204.51016"
"INTL.29-12-AUS-BKWH.A","        Renewables (billion kWh)","14.756","16.433","15.8744","17.164","16.879","16.469","16.575","17.733","16.702","17.701","17.422","18.001","17.712","18.509","18.52","19.95","21.481","20.866","19.606","18.465","21.72","26.273","26.318","32.705","36.112","33.423","37.152","40.206"
"INTL.33-12-AUS-BKWH.A","            Hydroelectricity (billion kWh)","14.006","15.663","15.194","16.483","16.192","15.726","15.619","16.733","15.636","16.509","16.196","16.397","15.718","16.127","15.886","15.156","15.767","14.196","11.79","11.684","13.502","16.694","13.979","18.116","18.338","13.324","15.021","16.037"
"INTL.34-12-AUS-BKWH.A","            Non-hydroelectric renewables (billion kWh)","0.75","0.77","0.6804","0.681","0.687","0.743","0.956","1","1.066","1.192","1.226","1.604","1.994","2.382","2.634","4.794","5.714","6.67","7.816","6.781","8.218","9.579","12.339","14.589","17.774","20.099","22.131","24.169"
"INTL.35-12-AUS-BKWH.A","                Geothermal (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.001","0.001","0.001","0.001","0.001","0.001"
"INTL.36-12-AUS-BKWH.A","                Solar, tide, wave, fuel cell (billion kWh)","0","0","0.0104","0.011","0.013","0.016","0.019","0.023","0.028","0.034","0.038","0.044","0.05","0.059","0.069","0.079","0.091","0.109","0.127","0.16","0.389","1.392","2.325","3.476","4.01","5.023","6.209","8.071"
"INTL.117-12-AUS-BKWH.A","                    Tide and wave (billion kWh)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"INTL.116-12-AUS-BKWH.A","                    Solar (billion kWh)","0","0","0.0104","0.011","0.013","0.016","0.019","0.023","0.028","0.034","0.038","0.044","0.05","0.059","0.069","0.079","0.091","0.109","0.127","0.16","0.389","1.392","2.325","3.476","4.01","5.023","6.209","8.071"
"INTL.37-12-AUS-BKWH.A","                Wind (billion kWh)","0","0","0","0","0.004","0.007","0.007","0.007","0.008","0.028","0.058","0.21","0.364","0.703","0.705","0.885","1.713","2.611","3.093","3.806","5.052","6.085","6.97","7.96","10.252","11.467","12.199","12.597"
"INTL.38-12-AUS-BKWH.A","                Biomass and waste (billion kWh)","0.75","0.77","0.67","0.67","0.67","0.72","0.93","0.97","1.03","1.13","1.13","1.35","1.58","1.62","1.86","3.83","3.91","3.95","4.596","2.815","2.777","2.102","3.043","3.152","3.511","3.608","3.722","3.5"
"INTL.82-12-AUS-BKWH.A","        Hydroelectric pumped storage (billion kWh)","-0.354","-0.369","-0.364","-0.4","-0.323","-0.316","-0.354","-0.33","-0.3","-0.21","-0.21","-0.216","-0.023","-0.088","-0.085","-0.211","-0.072","-0.124","-0.104","-0.047","-0.034","-0.079","-0.073","-0.108","-0.058","-0.085","-0.208","-0.174"
"INTL.2-2-AUS-BKWH.A","    Consumption (billion kWh)","135.404","137.996","140.1334","143.988","147.502","152.334","156.54566","161.721","172.088","176.177","182.96956","193.37082","199.56076","200.58156","205.16246","200.1373","204.13084","214.77298","214.63906","220.032","222.36042","223.43702","222.72246","222.68834","223.48564","225.12774","226.5391","231.32116"
"","Austria","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"INTL.2-12-AUT-BKWH.A","    Generation (billion kWh)","47.73","49.507","49.492","50.088","50.71","53.733","52.019","54.272","54.62","57.615","57.92042","58.93718","58.4038","55.50484","59.30708","61.30282","59.45348","60.17314","61.97422","63.597","63.14326","57.63372","63.85512","59.98828","56.97638","57.30482","60.89762","62.55424"
